	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_symbol	chr
FBgn0033943	3.05578071727486	0.713844629754218	0.97988048673581	0.728501729973403	0.466306510052801	0.621910025837869	CG12869	2R
FBgn0033917	8.51412766666223	0.43265379720098	0.593875551034034	0.728526029481528	0.466291640755261	0.621910025837869	SmydA-1	2R
FBgn0033427	107.087374176985	-0.117637902996764	0.161436675319917	-0.728693791318749	0.466188991510702	0.621910025837869	Smyd4-1	2R
FBgn0050289	38.89751147265	0.195699146099052	0.268712776352162	0.728283741308149	0.466439912933134	0.621991898719079	CG30289	2R
FBgn0260648	77.4223959861437	-0.135573875454501	0.186521951665024	-0.726852117106192	0.467316552519225	0.62306469035328	Rrp40	2L
FBgn0002838	4.32792034647714	0.569222275008797	0.783493367844678	0.726518306816914	0.467521088883882	0.623241186092003	ms(3)K81	3R
FBgn0035477	65.4613041303616	-0.145531260858594	0.200359237322654	-0.726351641198524	0.467623228869575	0.623281146257179	CG14982	3L
FBgn0010407	17.2939802588546	-0.279723252478912	0.385220946454158	-0.726137181930734	0.467754677088333	0.623360152138857	Ror	2L
FBgn0039204	146.63411178813	-0.137929376738248	0.18999381456366	-0.725967721923037	0.467858558452776	0.623402401937153	CG6607	3R
FBgn0032803	2.68239552388025	-0.796961351355015	1.09909226165445	-0.725108691198824	0.468385352925145	0.624008066206151	CG13082	2L
FBgn0260936	1254.20601192134	0.0590820924225233	0.0815419396806885	0.724560792322134	0.46872151946057	0.624359618072323	scny	3L
FBgn0034972	22.2391862899773	-0.29032754397184	0.400915475043431	-0.724161480522519	0.468966603625187	0.62458975412656	CG10339	2R
FBgn0010398	50.2222352293309	0.162781245460696	0.224950660074304	0.723630886021525	0.46929237436361	0.624830929147294	Lrr47	2L
FBgn0039464	377.189989015747	0.091039202605338	0.125793388564217	0.723720090892242	0.469237596225024	0.624830929147294	CG6330	3R
FBgn0010551	1648.17153361803	0.0555279321235513	0.0768797798239164	0.722269655958058	0.470128705049138	0.625655104084654	Phb2	2R
FBgn0010473	4.61498899895458	0.496964222907766	0.687931529337998	0.722403613897444	0.470046365675819	0.625655104084654	tutl	2L
FBgn0263018	6.37517854530983	0.469465075389197	0.649914596638272	0.722348871401777	0.470080013056844	0.625655104084654	snRNA:U4atac	3R
FBgn0033716	57.3817131211229	-0.172188819805561	0.238502257070855	-0.721958869154039	0.470319765772488	0.625812943610688	Den1	2R
FBgn0037008	61.4943341278937	-0.154614169862508	0.214303662348852	-0.721472363877858	0.470618938076143	0.626114566876717	mTerf3	3L
FBgn0267810	28.6807015390914	0.260531888736191	0.361818613390453	0.720062150188611	0.471486730386876	0.627172476567296	CR46135	3R
FBgn0284249	311.603945369865	0.0881050151051121	0.122606560138861	0.718599518698891	0.472387710028657	0.628274199494535	Adf1	2R
FBgn0035309	52.7162862811703	-0.158564283629702	0.220900397155209	-0.717808956759329	0.472875089966958	0.628825581531119	CG15879	3L
FBgn0038603	23.9231329543986	-0.24442754152168	0.341145847510804	-0.716489862928609	0.473688924657154	0.629810843944557	PKD	3R
FBgn0031047	384.165422959481	0.0717069037879384	0.100145510252601	0.716027144972043	0.473974587779927	0.630093660867358	Rcd-1	X
FBgn0039045	261.592013302356	-0.0869361299998329	0.121464585438242	-0.715732323838831	0.474156647650628	0.630238683557783	CG17119	3R
FBgn0003209	366.574447380489	-0.0779528474735793	0.109217635190894	-0.713738649782438	0.475388802262984	0.631779209900814	raw	2L
FBgn0052582	67.4075877861251	0.15023677602771	0.210639038492643	0.713242792517575	0.475695530535733	0.632089584190327	CR32582	X
FBgn0038170	12.8924504841542	0.345749813932257	0.484842257435411	0.713118150552949	0.475772648850575	0.632094811278636	CG14367	3R
FBgn0038071	4.09506004179298	0.592338396731178	0.831049823494037	0.712759187217887	0.475994784476839	0.632195441108174	Dtg	3R
FBgn0030894	507.106079209209	0.0702043866382027	0.098489546211035	0.712810540194537	0.475963002466443	0.632195441108174	Mvb12	X
FBgn0259482	98.6455059543943	0.127319815344321	0.178893151802228	0.711708715854462	0.476645169339327	0.632961919985204	Mob3	2L
FBgn0005666	41.7635099335527	0.178155751977441	0.250472303670673	0.711279248709608	0.476911208107289	0.633217848489263	bt	4
FBgn0051174	3.86585524036035	-0.589828456711274	0.83049273516736	-0.710215070806624	0.477570776532166	0.633996126177116	CG31174	3R
FBgn0001087	561.613827809343	0.0696539046410231	0.0981147545193063	0.709922834565285	0.477751989364125	0.634139224241271	g	X
FBgn0013771	16.2746473261893	-0.310576540581346	0.437674581042509	-0.709606072716343	0.477948452749863	0.634302517885766	Cyp6a9	2R
FBgn0267624	157.891114884696	-0.152289455607332	0.214743889812801	-0.709167817254719	0.478220342243566	0.634565846667334	CR45962	3L
FBgn0010590	274.443614820178	-0.0928455630735485	0.130958071748319	-0.708971671879706	0.478342056335877	0.634579626015188	Prosbeta1	2R
FBgn0259483	361.766945309749	-0.0805797699301468	0.113666450039848	-0.708914282991138	0.478377671064593	0.634579626015188	Mob4	2R
FBgn0039697	559.365771023748	0.0922176480392972	0.130248548919806	0.708012863130439	0.478937269505386	0.635224385245396	CG7834	3R
FBgn0261673	542.980321688574	0.0654003403483281	0.0924193739300391	0.707647515528895	0.479164177832253	0.635330212455814	nemy	2R
FBgn0031485	50.6839578910248	-0.157745854065285	0.22288998288355	-0.707729670147177	0.47911314852419	0.635330212455814	CG9643	2L
FBgn0086898	36.0188075534573	-0.225746851553906	0.319168464851781	-0.707296855467036	0.479382019274196	0.635521488944165	dgo	2R
FBgn0023171	206.352458598188	0.0872487013759675	0.123401274241789	0.7070324185228	0.4795463318495	0.635641753864968	rnh1	2R
FBgn0033993	16.7722550324079	-0.316825844135451	0.448189235460683	-0.706901949150549	0.479627412622174	0.635651674515532	CG8089	2R
FBgn0264469	5.82627074731748	0.453845023570481	0.642307917048224	0.706584819405872	0.479824525494177	0.635773922362856	CR43877	3L
FBgn0053052	229.711374406291	0.0961208607013106	0.136048959034822	0.706516693572851	0.47986687505887	0.635773922362856	CG33052	3L
FBgn0052110	12.570277115242	-0.309205799691085	0.437955916469206	-0.706020373429128	0.480175467730059	0.636085201654067	CG32110	3L
FBgn0032365	15.808460685804	-0.288881895824045	0.409719459716468	-0.705072431814576	0.48076516168257	0.63676870134218	CG14929	2L
FBgn0020277	9.29357833766648	0.41913117030432	0.594606769191247	0.704887989880103	0.480879944843742	0.636823073231433	lush	3L
FBgn0261789	163.282412647489	-0.0965107255464158	0.137017813718362	-0.704366263972014	0.481204709672746	0.637155461818719	SmD2	3R
FBgn0038852	61.4553207012337	-0.169161361626867	0.24040565926086	-0.703649665099241	0.481650973920956	0.637648599288059	HHEX	3R
FBgn0029834	32.3328582781231	0.222251642579041	0.316287111890605	0.702689531832433	0.482249252789287	0.638263269092956	CG5937	X
FBgn0033179	444.516929439697	-0.0943377518266791	0.134256627608429	-0.702667372979333	0.482263065196322	0.638263269092956	p47	2R
FBgn0039094	209.861045031955	-0.131309166095359	0.186918874365385	-0.702492814281982	0.482371881406324	0.638309474445599	CG10184	3R
FBgn0086768	140.587610013014	-0.123013406914707	0.175180628345673	-0.702208960410691	0.482548858414922	0.638445847139963	Pcmt	3R
FBgn0019982	161.639250113731	0.0969683805252588	0.138364445344461	0.70081862637366	0.483416212344674	0.639495455049923	Gs1l	2L
FBgn0052772	273.778535035524	0.0844276235746422	0.120551703676331	0.700343678272035	0.483712700481046	0.639779006286865	CG32772	X
FBgn0262679	5.20982058440182	0.667776449391496	0.953642167634546	0.700237963520297	0.483778706733763	0.639779006286865	CG43149	3L
FBgn0026777	633.154041768465	0.0766808519941276	0.109525509214371	0.700118653126206	0.483853207712767	0.63977957057795	Rad23	4
FBgn0028717	295.475797160977	-0.0916930458615269	0.131047643317747	-0.699692444214369	0.48411939612758	0.640030394868341	Lnk	3R
FBgn0039860	64.8657926901589	0.162554666289082	0.232361150568733	0.699577644073503	0.484191108031694	0.640030394868341	CG1792	3R
FBgn0003961	5.17461419676472	-0.525487202985259	0.751649131563777	-0.699112366287184	0.48448181086144	0.640120758820599	Uro	2L
FBgn0036214	8.16504595273561	0.460653572210344	0.658895630297121	0.699129803004792	0.484470914796688	0.640120758820599	CG7264	3L
FBgn0005533	2019.64506856055	-0.102223151198586	0.146190872332174	-0.699244416343007	0.484399297148496	0.640120758820599	RpS17	3L
FBgn0031645	52.0117593305092	0.162278458710616	0.232296549576664	0.698583164521175	0.484812567975337	0.640459796513151	CG3036	2L
FBgn0020545	939.085737654518	0.0745294978425808	0.106907334737616	0.697141108470245	0.485714489946175	0.64152780213604	kraken	2L
FBgn0035936	36.2430399875168	0.208509441961308	0.299129934049109	0.697053080375018	0.485769575775119	0.64152780213604	Tsp66E	3L
FBgn0025388	173.971551380493	-0.0916959566830304	0.131604294670425	-0.696755048250236	0.48595610208297	0.641676021050391	CG12179	X
FBgn0033121	114.546791542615	-0.114239405007904	0.164011064661691	-0.696534744430495	0.486094006274944	0.641760001864368	Cyp6u1	2R
FBgn0265998	2227.06931547459	0.0672866635091113	0.0966485623944703	0.696199320942626	0.486304012883429	0.641939134842453	Doa	3R
FBgn0031597	71.9544837835373	0.135524654533901	0.194828117126279	0.695611375467228	0.486672240300247	0.642327038428061	CG17612	2L
FBgn0013275	20.7447273178756	-0.234286076656042	0.33687285458604	-0.695473302364894	0.486758736661472	0.64234304179452	Hsp70Aa	3R
FBgn0039944	23.34195856719	0.233655126294562	0.336206261941973	0.694975533605288	0.487070634526141	0.642656442163501	CG17162	X
FBgn0010470	1954.237047334	0.0641717801721456	0.0923537520282301	0.694847569945291	0.487150832955605	0.642664081905844	Fkbp14	2R
FBgn0029826	27.8859854838697	-0.237526294548761	0.34228056670516	-0.69395203132688	0.487712291776623	0.643265845782448	CG6041	X
FBgn0038461	278.104603103033	0.10146961470139	0.146234590771516	0.693882440303958	0.48775593655543	0.643265845782448	CG3678	3R
FBgn0023525	24.0066406186119	-0.246459947268461	0.355474505258691	-0.693326648247542	0.488104583306074	0.643529123189522	CG3191	X
FBgn0032746	192.306082687562	-0.0963233639131319	0.138922769929754	-0.693359079737881	0.488084235433621	0.643529123189522	CG10470	2L
FBgn0036870	22.3717314212603	-0.236882324550054	0.341825600770715	-0.692991759587212	0.488314722874875	0.643668315970649	CG14095	3L
FBgn0027603	1426.97480604906	-0.0646813604259172	0.0933459541937491	-0.692920876802699	0.488359207428003	0.643668315970649	Ulp1	X
FBgn0001185	208.369930641454	0.0976073207013074	0.140896588148387	0.692758582617425	0.48846106809281	0.643704340115594	her	2L
FBgn0036336	108.677260674298	-0.110781337785905	0.159958332776864	-0.692563718705676	0.488583385619102	0.643767307641829	ste14	3L
FBgn0259234	395.462437025138	0.0839551981218525	0.121245165969889	0.692441611591365	0.488660041576326	0.643770100533057	Camta	2R
FBgn0033400	89.4631559874972	-0.127981797070797	0.184926849802256	-0.692067145509963	0.488895162937296	0.643981626092637	CG2063	2R
FBgn0028515	564.293346124563	-0.0717288721001644	0.103706193761529	-0.691654659172083	0.489154227154671	0.644224620301143	EndoGI	2L
FBgn0053156	83.5686902426906	-0.134030783875021	0.194178188397258	-0.690246340133811	0.490039286242259	0.645291860843786	CG33156	2R
FBgn0039466	1115.50330329023	0.0580669189816412	0.0841538331603357	0.690009198642302	0.490188402678294	0.645389822245796	CG5521	3R
FBgn0052831	91.9295396263482	-0.144265644277894	0.209144650641606	-0.689788831965442	0.490326992852707	0.645473896855484	CG33695	2L
FBgn0083953	28.6855127332253	0.236728769716926	0.343355453638685	0.689456850643289	0.490535818049304	0.645650390199914	CG34117	3R
FBgn0039404	36.2900398959097	-0.179693948096253	0.260731067824899	-0.689192698036784	0.490702011307077	0.645759680406635	CG14543	3R
FBgn0025820	62.7280028221707	0.154639598848255	0.22441223040523	0.689087214939293	0.490768385109315	0.645759680406635	JTBR	3L
FBgn0033893	12.9491010189492	0.356810610139367	0.518150504417754	0.688623492782884	0.491060233181289	0.645946883031799	CG18371	2R
FBgn0028421	242.195623985824	0.090481440023335	0.131375009668053	0.688726419521913	0.490995447182425	0.645946883031799	Kap3	X
FBgn0015793	99.523317885854	-0.115183428083917	0.16746196959751	-0.687818424450381	0.491567132168826	0.646515200326199	Rab19	3L
FBgn0053229	351.432092466478	0.073327890904671	0.10667093894895	0.687421444183254	0.491817188103452	0.646745592821181	CG33229	3L
FBgn0053111	159.036564043441	-0.095517545741895	0.139018875821118	-0.687083284034047	0.492030247362039	0.646927271497326	CG33111	3R
FBgn0039584	14.2030447338499	0.413891058040717	0.602549021106219	0.68690022478313	0.49214560528716	0.646980455535038	beat-VI	3R
FBgn0085260	15.3437448999061	0.278659329122373	0.406147437934595	0.686103870405917	0.492647610441368	0.647541837069258	CG34231	2R
FBgn0037030	7.98700848270941	-0.397918146439552	0.580312142909709	-0.685696743211979	0.492904360911705	0.647689521937201	CG3288	3L
FBgn0266666	61.7190325537219	0.160536872487063	0.234165888058641	0.685568994775448	0.492984938892574	0.647689521937201	Sem1	2L
FBgn0004875	1045.52947357929	-0.068836250047098	0.100402522187325	-0.685602797095751	0.49296361721919	0.647689521937201	enc	3L
FBgn0039714	858.898524663547	-0.0538680488211182	0.0786397305622425	-0.684997881299735	0.493345257934437	0.648064333502621	Zip99C	3R
FBgn0035440	352.791383506205	-0.0724540822617901	0.105828071253786	-0.684639542263205	0.493571408247034	0.648262812200369	CG14969	3L
FBgn0039930	68.0904980329986	-0.14554242779177	0.212900578526637	-0.683616873185532	0.494217127071802	0.649012213246033	CG11077	4
FBgn0032465	407.90313387806	-0.0840898339366794	0.123095906746948	-0.683124534023261	0.494528153757906	0.649321931287175	CG12404	2L
FBgn0264862	21.1691681787142	0.295069786603917	0.432549674124705	0.682163932272084	0.495135298346422	0.650020302753921	CR44053	X
FBgn0039329	70.0215118339456	0.158728551029673	0.232730098331299	0.682028462015761	0.49522095382107	0.650033948047504	CG10669	3R
FBgn0026666	165.23972296286	0.10871523921937	0.159439134443388	0.681860445359932	0.495327198810044	0.650074611171912	MagR	X
FBgn0013732	85.6545178138021	0.128085642060336	0.187941126961741	0.681520027739383	0.495542498510928	0.650258365183665	sced	2R
FBgn0038470	511.710065547219	0.0724494968134717	0.106367820708701	0.68112231999076	0.495794095059913	0.650489685406725	CG18213	3R
FBgn0037153	8.13743091132342	0.451282387219513	0.663025074735823	0.680641508768463	0.496098355265691	0.650790020417645	olf413	3L
FBgn0040383	87.7143653379052	0.146792678557848	0.215796308086622	0.680237210077403	0.496354274965299	0.651026859965875	CG5254	X
FBgn0039136	338.254022940406	0.0852826481846928	0.125418810018115	0.679982916217868	0.496515278178492	0.6511294090833	CG5902	3R
FBgn0030613	4.2038145668198	0.504671194567642	0.742299326131888	0.679875593040717	0.496583236960947	0.6511294090833	Rab3-GEF	X
FBgn0032464	4.04354651588869	-0.592518720301649	0.87239694989749	-0.679184768322806	0.497020797088442	0.651507182876229	Vha68-3	2L
FBgn0025335	326.117976244391	-0.0705154325907427	0.103823977555366	-0.679182538090865	0.497022210023327	0.651507182876229	CG4585	2R
FBgn0034617	80.7316316714291	-0.131454172871678	0.19360270872041	-0.678989326856563	0.497144624650174	0.651568759196291	Panx	2R
FBgn0021765	389.173664756711	-0.0860582973042564	0.126808420863725	-0.678648126978405	0.497360841031414	0.65175323683634	scu	X
FBgn0038057	79.3610839361269	-0.137117389609789	0.20225891216511	-0.677930026133316	0.497816060937385	0.652151875976975	CG12267	3R
FBgn0041243	60.2275179540849	0.166762773148036	0.245957083720318	0.678015736020292	0.497761715904417	0.652151875976975	Gr43a	2R
FBgn0031969	1391.20042192387	0.053964968881501	0.0796190328651339	0.677789806526687	0.497904975098834	0.652155008005591	pes	2L
FBgn0003328	143.855341079489	-0.114445687376539	0.168876634354286	-0.67768811128983	0.497969465994775	0.652155008005591	scb	2R
FBgn0259749	280.915742681844	-0.0728316454533259	0.107657490232683	-0.676512570522615	0.498715267680826	0.653032711788856	mmy	2L
FBgn0040348	81.1088157753991	-0.139717046832182	0.206613205574349	-0.67622515435929	0.498897704230278	0.653168463831235	CG3703	X
FBgn0053051	18.1861141475779	0.259699560132477	0.384107890309298	0.67611097476638	0.498970189227566	0.653168463831235	CG33051	3L
FBgn0033063	7.61995546349001	0.379466157208856	0.561751262712425	0.675505659527309	0.499354556900826	0.653473531507945	CG14589	2R
FBgn0033359	13.3092823097091	-0.311580948784475	0.4612462311681	-0.675519771718027	0.499345594044643	0.653473531507945	CG8213	2R
FBgn0002354	62.8381869415676	0.156411861368344	0.231592316734403	0.675375865546186	0.499436994939759	0.653482400438525	l(3)87Df	3R
FBgn0031716	34.4372456604582	0.188725243787327	0.279539686751345	0.67512862298941	0.499594049885232	0.653489899872595	CG14015	2L
FBgn0010434	2404.08586521222	-0.0668997693775363	0.0990855612682412	-0.67517172553958	0.499566668129772	0.653489899872595	cora	2R
FBgn0039743	225.456975895796	-0.0869740252266829	0.128871832707524	-0.674887781134233	0.499747064146067	0.653591064965109	CG7946	3R
FBgn0016122	65.7526126180101	0.138496840893852	0.205315705302571	0.674555512885636	0.499958205242772	0.653768208733055	Acer	2L
FBgn0026404	405.971074073338	0.0685735863797861	0.101776667222188	0.673765296618364	0.500460541219176	0.654326020967306	Dronc	3L
FBgn0031568	17.1000298500802	-0.265813505211932	0.394617420442084	-0.673598000093723	0.500566924986191	0.654366055865859	CG10019	2L
FBgn0024188	103.298349252129	0.123653018886941	0.183874826049513	0.672484763377258	0.501275136841973	0.655192699289364	san	2R
FBgn0032715	29.563290602849	0.20161931629759	0.300233274252773	0.671542209301696	0.501875179564217	0.655877731259819	CG17597	2L
FBgn0261999	9.2815869672969	-0.366170501075866	0.545681220678376	-0.671033722986935	0.502199046641677	0.656102430168532	CG42817	2L
FBgn0264431	11.5348727511162	0.347826156541919	0.518324635735129	0.671058507664032	0.502183258126217	0.656102430168532	CR43849	3R
FBgn0038549	53.9890666044981	0.149219806145501	0.222493821666561	0.67066943714567	0.502431136951115	0.656207135497331	CG17802	3R
FBgn0038766	15.3034118912139	-0.280631842215537	0.418435418436109	-0.670669426752619	0.502431143573445	0.656207135497331	CG4854	3R
FBgn0038159	4.18232860919498	0.598350156410084	0.892365249758912	0.67052157910871	0.502525355029944	0.656230948199822	CG14369	3R
FBgn0036193	13.1316751354107	0.281495787967291	0.420034751257959	0.670172615775816	0.502747758437138	0.65642212995035	CG14135	3L
FBgn0032800	90.434440748344	-0.156557607219775	0.233682008965454	-0.669960036345456	0.502883266333466	0.656499814286903	CG10137	2L
FBgn0034687	7.08393285543932	0.407436288705886	0.608615332894981	0.66944795289308	0.503209771092921	0.656826778438803	CG11475	2R
FBgn0029710	8.06834807427815	-0.416107942631231	0.623965443906445	-0.666876582180761	0.504850970293998	0.658372011237998	CG3568	X
FBgn0051365	238.182539798792	-0.0775365892089875	0.116255315914501	-0.666950914021093	0.504803487801178	0.658372011237998	CG31365	3R
FBgn0005642	346.119580762689	-0.0726951478868609	0.108957720575151	-0.667186753752997	0.504652851142429	0.658372011237998	wdn	3R
FBgn0027514	125.29930891596	-0.116908119990479	0.175301338367901	-0.666898045838794	0.504837259265848	0.658372011237998	CG1024	3R
FBgn0259677	125.595579482539	-0.121833093757167	0.182652822939954	-0.667020042702645	0.504759331150636	0.658372011237998	CG42346	X
FBgn0263755	183.59801538054	0.132336618253121	0.19831141357174	0.66731720514537	0.504569538798046	0.658372011237998	Su(var)3-9	3R
FBgn0034628	470.973842219398	0.0624314195987698	0.0936518918122112	0.666632765133629	0.505006734892834	0.658475719998401	Acox57D-p	2R
FBgn0030310	189.739886861245	-0.0952381121587352	0.14293900782976	-0.66628496730692	0.505228972316773	0.658618114134339	PGRP-SA	X
FBgn0031365	20.2702416015817	0.256556303637746	0.385090623565588	0.666223189913761	0.505268452501347	0.658618114134339	CG17650	2L
FBgn0267457	27.8075357431073	-0.226623807446049	0.340235133630798	-0.666079969542377	0.505359986839841	0.658638027212269	CR45807	3L
FBgn0031702	4.60145478822368	0.61906963533841	0.930129250264029	0.665573773927311	0.505683574197128	0.6589603244328	fusl	2L
FBgn0033372	72.7426182653101	-0.133404448641184	0.200703415957845	-0.664684494803035	0.506252313071249	0.659539235521793	CG13742	2R
FBgn0267735	6.86933496542093	0.458084764880487	0.689222016833435	0.664640353459853	0.506280552449865	0.659539235521793	CR46066	2L
FBgn0028897	22.5652600574241	0.227037342516599	0.341723130342498	0.664389742330428	0.506440896364362	0.659648623420147	CG4935	2L
FBgn0051974	90.6429891107834	-0.120973556285024	0.182122127320413	-0.664244142460466	0.506534065116644	0.659670494633964	CG31974	2L
FBgn0261269	17.1437731094027	-0.266257899528373	0.401220806132206	-0.663619372322976	0.506933955213341	0.66009174900914	conv	2R
FBgn0023535	94.0785719215419	-0.116932239542591	0.176424878123923	-0.662787701972826	0.507466531055437	0.660626624667052	arg	X
FBgn0033448	4.60153855652248	0.523465970980696	0.789852325019529	0.662739039184006	0.507497702288513	0.660626624667052	hebe	2R
FBgn0052718	41.0008607211861	0.18221555195714	0.27510193958739	0.662356478585483	0.507742788723885	0.660646951824073	CG32718	X
FBgn0040777	1289.80668881826	0.0466861121876238	0.0704804233511498	0.662398293991833	0.507715996770624	0.660646951824073	CG14767	2R
FBgn0266935	10.1851707262333	0.395796496557118	0.597349418377246	0.662587899779555	0.507594521924918	0.660646951824073	CR45386	3L
FBgn0010226	8.53600051138351	0.372787629832842	0.563599469007244	0.661440704494437	0.508329729230877	0.661012326312418	GstS1	2R
FBgn0085414	3.82812745026675	0.611831802469713	0.924545232984895	0.661765136676346	0.508121752551642	0.661012326312418	dpr12	2R
FBgn0264511	18.4182822020068	-0.28922911260618	0.437241958203288	-0.661485265034211	0.508301161130721	0.661012326312418	CR43910	3L
FBgn0030607	47.3005005725299	0.173510372554095	0.26222992678702	0.661672657579688	0.508181031564855	0.661012326312418	dob	X
FBgn0085408	74.0405640835356	-0.146583596782353	0.221848829756383	-0.660736398489548	0.508781376965144	0.661500038062314	Shroom	2R
FBgn0022710	27.0875425868908	0.221213536386361	0.334929334293038	0.660478237456547	0.508946979604613	0.661615752986912	Ac13E	X
FBgn0035697	8.40242228523826	0.460362240448931	0.698405728206326	0.659161604575112	0.509791999651934	0.662614522346689	CG10163	3L
FBgn0035300	12.9634140358576	-0.317704616481654	0.482301093517016	-0.658726718127263	0.510071272679458	0.662877758370822	CG1139	3L
FBgn0034583	935.234673440327	-0.0737981586893063	0.112073404220206	-0.658480566400081	0.510229380528666	0.662976225213707	CG10527	2R
FBgn0266756	7.1595645185951	-0.458559901570414	0.696508145457591	-0.658369761446437	0.510300560984222	0.662976225213707	btsz	3R
FBgn0266580	5438.84953884494	-0.0541922975583791	0.0823842624382974	-0.657799147002949	0.510667202588746	0.663352779178674	Gp210	2R
FBgn0036843	108.02234136822	0.120672688050105	0.183677886259166	0.656979947383748	0.511193810311643	0.663936983407769	Sfxn2	3L
FBgn0033550	65.7688629081678	-0.132570851269433	0.201835903484935	-0.656824920544068	0.511293498430813	0.663966613433609	CG12341	2R
FBgn0266916	404.544177575499	-0.0669684688287428	0.102045309837785	-0.656262095094799	0.51165550179107	0.664336826363421	Cenp-C	3R
FBgn0015664	661.729534835457	0.0746696655311164	0.113954570585304	0.655258188834298	0.512301535621427	0.665036238581501	Dref	2L
FBgn0265140	4879.0910594323	0.0433029723997179	0.0660926652664636	0.655185749056037	0.512348168521629	0.665036238581501	Meltrin	3R
FBgn0259230	13.1063037434367	0.312135675737132	0.477910019157641	0.653126453149693	0.51367475962972	0.666657986314334	lectin-22C	2L
FBgn0031357	94.1188774248091	-0.140439701382789	0.215198961472721	-0.652603992239022	0.514011611173456	0.666994934751373	mRpL48	2L
FBgn0037679	47.7393780418281	0.159989387608852	0.245322046656145	0.652160658976977	0.514297536038027	0.667265708090798	Aduk	3R
FBgn0032780	3.32386230412553	0.568056260704386	0.87179915570318	0.651590744253704	0.514665220237353	0.667613683315034	CG13085	2L
FBgn0033108	6.71298982686577	-0.422570809837334	0.648606827775145	-0.651505336887739	0.514720333124327	0.667613683315034	CG15236	2R
FBgn0036447	5.47341158638288	-0.438434386138945	0.67394404980227	-0.650550125440795	0.515336934532033	0.668313078611587	CG17173	3L
FBgn0038391	5.91402856894169	0.47758230718104	0.734788538711643	0.649958841244883	0.515718808247881	0.668416456430748	GATAe	3R
FBgn0085443	2012.78577245285	0.0640443647076306	0.0985104719521181	0.65012747821125	0.515609881146012	0.668416456430748	spri	X
FBgn0266929	24.4727920269989	-0.278023359738699	0.427762871770379	-0.649947384605975	0.515726208828818	0.668416456430748	CR45380	3L
FBgn0030452	9.19029177783585	0.347210812814214	0.534175434861653	0.649993972306381	0.51569611517622	0.668416456430748	MFS10	X
FBgn0011290	132.537856328682	-0.121063870925847	0.186526503934542	-0.649043800061423	0.516310065802995	0.668809803589878	Taf12	3R
FBgn0261575	5.69567786114467	-0.498619995290487	0.768433466144583	-0.648878552611958	0.516416878562104	0.668809803589878	tobi	3R
FBgn0262035	19.8872179953736	-0.247516275357331	0.381379051938544	-0.649003331722624	0.516336222696326	0.668809803589878	CG42846	3L
FBgn0030628	207.855604020923	-0.0947928418511028	0.146064852666978	-0.648977766521467	0.516352747233503	0.668809803589878	CG9114	X
FBgn0036908	227.781188077315	-0.0776571961673494	0.11966642349189	-0.648947247701546	0.516372473992118	0.668809803589878	TORIP	3L
FBgn0039114	74.6113924719259	-0.133184730016731	0.20535126613697	-0.648570288959875	0.516616164842932	0.668867308611663	Lsd-1	3R
FBgn0265045	477.053971424415	-0.0778166859245483	0.119963895888128	-0.648667545751566	0.516553285970579	0.668867308611663	Strn-Mlck	2R
FBgn0028533	7.36476832612228	0.411325776315181	0.634822850450052	0.647937886961023	0.517025124790068	0.669296463251172	CG7953	2L
FBgn0261573	929.614784710624	0.0523495847080073	0.080902058169526	0.64707358369439	0.517584321049023	0.669919943189033	CoRest	X
FBgn0034093	242.54783016718	0.0782395496001963	0.120946207641754	0.646895434968446	0.51769962052811	0.669944595446362	CG15706	2R
FBgn0261976	32.0189660733967	0.190483308147787	0.294499061100492	0.646804466662759	0.517758501169905	0.669944595446362	Psf2	2L
FBgn0010406	591.190574831063	-0.0788998144994642	0.122023156199301	-0.646597063680247	0.517892758909541	0.670017938691089	RNaseX25	3L
FBgn0263131	8.44767554265281	-0.411258314351346	0.636411706917917	-0.646214250745059	0.518140611693529	0.670238200269134	CG43373	3L
FBgn0039644	1469.70508230199	-0.0499566081131759	0.0773325488151103	-0.645997175556881	0.518281184581908	0.670319645288101	CG11897	3R
FBgn0035164	64.9170019447162	-0.167086211888788	0.258772698816204	-0.645687171224594	0.518481970420634	0.670478930756552	CG13901	3L
FBgn0264676	39.5037334391019	-0.153100737809449	0.237407655645024	-0.644885428793282	0.519001435103634	0.671050208830852	CR43961	X
FBgn0263665	21.5676298436372	0.207301390285911	0.32166249402189	0.644468640698296	0.519271586446393	0.671299010947089	CR43656	X
FBgn0259238	176.579545078023	0.119292842209926	0.185174347430395	0.644219050129321	0.519433399390406	0.671407702863654	CG42336	2R
FBgn0022772	308.563902921972	0.0751042837944748	0.116630614237136	0.643949997911963	0.519607858726915	0.671532706243359	Orc1	2R
FBgn0036927	17.9026523399663	-0.243764453403286	0.378630426795771	-0.643805769827288	0.519701391814352	0.671553100104812	Gabat	3L
FBgn0263973	10.5059756338965	-0.357345218889507	0.555283130147249	-0.643536962476686	0.519875738748074	0.671677899112508	jv	3L
FBgn0025839	66.8375613537908	0.140148405619658	0.217898937056191	0.643180767713047	0.52010681112922	0.671775463993282	ND-B14.5A	X
FBgn0062928	248.283568828306	0.41537410655864	0.645698394247818	0.643294315517873	0.520033144101375	0.671775463993282	hpRNA:CR33940	3L
